l2bn,l2ts,batchTimestamp,delay,batchPosterAddress,batchNumber,batchDataGas,l1BaseFeeWei
160385306,1702657488,1702657295,-193,0xad8663715b08f41a3aec47cc,444816,1561262,136100330108
160385307,1702657488,1702657295,-193,0xad8663715b08f41a3aec47cc,444817,1586690,136100330108
160385308,1702657488,1702657295,-193,0xad8663715b08f41a3aec47cc,444818,1564020,136100330108
160385309,1702657488,1702657295,-193,0xad8663715b08f41a3aec47cc,444819,1612962,136100330108
160385310,1702657488,1702657295,-193,0xad8663715b08f41a3aec47cc,444820,1595824,136100330108
160385311,1702657488,1702657295,-193,0xad8663715b08f41a3aec47cc,444821,1545308,136100330108
160385312,1702657488,1702657295,-193,0xad8663715b08f41a3aec47cc,444822,1585312,136100330108
160385313,1702657488,1702657319,-169,0xad8663715b08f41a3aec47cc,444823,1575610,148814931233
160385314,1702657488,1702657331,-157,0xad8663715b08f41a3aec47cc,444824,1551944,136956107467
160385315,1702657488,1702657331,-157,0xad8663715b08f41a3aec47cc,444825,1560690,136956107467
160385316,1702657488,1702657331,-157,0xad8663715b08f41a3aec47cc,444826,1587730,136956107467
160385317,1702657488,1702657331,-157,0xad8663715b08f41a3aec47cc,444827,1549112,136956107467
160385318,1702657488,1702657331,-157,0xad8663715b08f41a3aec47cc,444828,1590340,136956107467
160385319,1702657488,1702657331,-157,0xad8663715b08f41a3aec47cc,444829,1584864,136956107467
160385320,1702657488,1702657331,-157,0xad8663715b08f41a3aec47cc,444830,1572184,136956107467
160385321,1702657488,1702657331,-157,0xad8663715b08f41a3aec47cc,444831,1573144,136956107467
160385322,1702657488,1702657331,-157,0xad8663715b08f41a3aec47cc,444832,1578526,136956107467
160385323,1702657488,1702657331,-157,0xad8663715b08f41a3aec47cc,444833,1600720,136956107467
160385324,1702657488,1702657331,-157,0xad8663715b08f41a3aec47cc,444834,1599538,136956107467
160385325,1702657488,1702657331,-157,0xad8663715b08f41a3aec47cc,444835,1579878,136956107467
160385326,1702657488,1702657367,-121,0xad8663715b08f41a3aec47cc,444836,1564286,136998245373
160385327,1702657488,1702657367,-121,0xad8663715b08f41a3aec47cc,444837,1548988,136998245373
160385328,1702657488,1702657367,-121,0xad8663715b08f41a3aec47cc,444838,1535726,136998245373
160385329,1702657488,1702657367,-121,0xad8663715b08f41a3aec47cc,444839,1596960,136998245373
160385330,1702657488,1702657367,-121,0xad8663715b08f41a3aec47cc,444840,1593582,136998245373
160385331,1702657488,1702657367,-121,0xad8663715b08f41a3aec47cc,444841,1595194,136998245373
160385332,1702657488,1702657367,-121,0xad8663715b08f41a3aec47cc,444842,1531226,136998245373
160385333,1702657488,1702657367,-121,0xad8663715b08f41a3aec47cc,444843,1544490,136998245373
160385334,1702657488,1702657367,-121,0xad8663715b08f41a3aec47cc,444844,1605400,136998245373
160385335,1702657488,1702657367,-121,0xad8663715b08f41a3aec47cc,444845,1604246,136998245373
160385336,1702657488,1702657367,-121,0xad8663715b08f41a3aec47cc,444846,1565000,136998245373
160385337,1702657488,1702657367,-121,0xad8663715b08f41a3aec47cc,444847,1580012,136998245373
160385338,1702657488,1702657367,-121,0xad8663715b08f41a3aec47cc,444848,1588446,136998245373
160385339,1702657488,1702657367,-121,0xad8663715b08f41a3aec47cc,444849,1600946,136998245373
160385341,1702657995,1702657403,-592,0xad8663715b08f41a3aec47cc,444850,1560546,140958709324
160385342,1702657995,1702657403,-592,0xad8663715b08f41a3aec47cc,444851,1571618,140958709324
160385343,1702657995,1702657403,-592,0xad8663715b08f41a3aec47cc,444852,1577654,140958709324
160385344,1702657995,1702657403,-592,0xad8663715b08f41a3aec47cc,444853,1590070,140958709324
160385345,1702657995,1702657403,-592,0xad8663715b08f41a3aec47cc,444854,1497030,140958709324
160385346,1702657995,1702657403,-592,0xad8663715b08f41a3aec47cc,444855,1596322,140958709324
160385347,1702657995,1702657403,-592,0xad8663715b08f41a3aec47cc,444856,1602374,140958709324
160385348,1702657995,1702657403,-592,0xad8663715b08f41a3aec47cc,444857,1549546,140958709324
160385349,1702657995,1702657403,-592,0xad8663715b08f41a3aec47cc,444858,1610040,140958709324
160385350,1702657995,1702657403,-592,0xad8663715b08f41a3aec47cc,444859,1577384,140958709324
160385351,1702657995,1702657403,-592,0xad8663715b08f41a3aec47cc,444860,1547386,140958709324
160385352,1702657995,1702657403,-592,0xad8663715b08f41a3aec47cc,444861,1464142,140958709324
160385353,1702657995,1702657403,-592,0xad8663715b08f41a3aec47cc,444862,1594384,140958709324
160385354,1702657995,1702657403,-592,0xad8663715b08f41a3aec47cc,444863,1567810,140958709324
160385355,1702657995,1702657427,-568,0xad8663715b08f41a3aec47cc,444864,1571162,152733331519
160385356,1702657995,1702657439,-556,0xad8663715b08f41a3aec47cc,444865,1559208,144413296562
160385357,1702657995,1702657439,-556,0xad8663715b08f41a3aec47cc,444866,1547460,144413296562
160385358,1702657995,1702657463,-532,0xad8663715b08f41a3aec47cc,444867,1605254,137016692670
160385359,1702657995,1702657463,-532,0xad8663715b08f41a3aec47cc,444868,1560872,137016692670
160385360,1702657995,1702657463,-532,0xad8663715b08f41a3aec47cc,444869,1529864,137016692670
160385361,1702657995,1702657463,-532,0xad8663715b08f41a3aec47cc,444870,1569406,137016692670
160385362,1702657995,1702657463,-532,0xad8663715b08f41a3aec47cc,444871,1546214,137016692670
160385363,1702657995,1702657463,-532,0xad8663715b08f41a3aec47cc,444872,1561424,137016692670
160385364,1702657995,1702657463,-532,0xad8663715b08f41a3aec47cc,444873,1592708,137016692670
160385365,1702657995,1702657463,-532,0xad8663715b08f41a3aec47cc,444874,1539640,137016692670
160385366,1702657995,1702657463,-532,0xad8663715b08f41a3aec47cc,444875,1576084,137016692670
160385367,1702657995,1702657463,-532,0xad8663715b08f41a3aec47cc,444876,1550046,137016692670
160385368,1702657995,1702657463,-532,0xad8663715b08f41a3aec47cc,444877,1565440,137016692670
160385369,1702657995,1702657463,-532,0xad8663715b08f41a3aec47cc,444878,1608012,137016692670
160385370,1702657995,1702657463,-532,0xad8663715b08f41a3aec47cc,444879,1548756,137016692670
160385371,1702657995,1702657463,-532,0xad8663715b08f41a3aec47cc,444880,1524974,137016692670
160385372,1702657995,1702657463,-532,0xad8663715b08f41a3aec47cc,444881,1609794,137016692670
160385373,1702657995,1702657487,-508,0xad8663715b08f41a3aec47cc,444882,1613818,153531806891
160385374,1702657995,1702657511,-484,0xad8663715b08f41a3aec47cc,444883,1516296,141578466918
160385375,1702657995,1702657511,-484,0xad8663715b08f41a3aec47cc,444884,1593816,141578466918
160385376,1702657995,1702657511,-484,0xad8663715b08f41a3aec47cc,444885,1602592,141578466918
160385377,1702657995,1702657511,-484,0xad8663715b08f41a3aec47cc,444886,1558328,141578466918
160385378,1702657995,1702657511,-484,0xad8663715b08f41a3aec47cc,444887,1582722,141578466918
160385379,1702657995,1702657535,-460,0xad8663715b08f41a3aec47cc,444888,1613762,133575681293
160385380,1702657995,1702657535,-460,0xad8663715b08f41a3aec47cc,444889,1465628,133575681293
160385381,1702657995,1702657535,-460,0xad8663715b08f41a3aec47cc,444890,1558128,133575681293
160385382,1702657995,1702657535,-460,0xad8663715b08f41a3aec47cc,444891,1595226,133575681293
160385383,1702657995,1702657535,-460,0xad8663715b08f41a3aec47cc,444892,1609634,133575681293
160385384,1702657995,1702657535,-460,0xad8663715b08f41a3aec47cc,444893,1565322,133575681293
160385385,1702657995,1702657535,-460,0xad8663715b08f41a3aec47cc,444894,1582520,133575681293
160385386,1702657995,1702657535,-460,0xad8663715b08f41a3aec47cc,444895,1561788,133575681293
160385387,1702657995,1702657535,-460,0xad8663715b08f41a3aec47cc,444896,1592074,133575681293
160385388,1702657995,1702657535,-460,0xad8663715b08f41a3aec47cc,444897,1519554,133575681293
160385389,1702657995,1702657535,-460,0xad8663715b08f41a3aec47cc,444898,1570972,133575681293
160385390,1702657995,1702657535,-460,0xad8663715b08f41a3aec47cc,444899,1595594,133575681293
160385391,1702657995,1702657535,-460,0xad8663715b08f41a3aec47cc,444900,1532404,133575681293
160385392,1702657995,1702657559,-436,0xad8663715b08f41a3aec47cc,444901,1543594,145967060465
160385393,1702657995,1702657571,-424,0xad8663715b08f41a3aec47cc,444902,1560024,138248695741
160385394,1702657995,1702657571,-424,0xad8663715b08f41a3aec47cc,444903,1611466,138248695741
160385395,1702657995,1702657571,-424,0xad8663715b08f41a3aec47cc,444904,1583100,138248695741
160385396,1702657995,1702657571,-424,0xad8663715b08f41a3aec47cc,444905,1520298,138248695741
160385397,1702657995,1702657571,-424,0xad8663715b08f41a3aec47cc,444906,1592678,138248695741
160385398,1702657995,1702657571,-424,0xad8663715b08f41a3aec47cc,444907,1512766,138248695741
160385399,1702657995,1702657571,-424,0xad8663715b08f41a3aec47cc,444908,1507088,138248695741
160385400,1702657995,1702657571,-424,0xad8663715b08f41a3aec47cc,444909,1540602,138248695741
160385401,1702657995,1702657571,-424,0xad8663715b08f41a3aec47cc,444910,1535674,138248695741
160385402,1702657995,1702657571,-424,0xad8663715b08f41a3aec47cc,444911,1573952,138248695741
160385403,1702657995,1702657571,-424,0xad8663715b08f41a3aec47cc,444912,1596672,138248695741
160385404,1702657995,1702657571,-424,0xad8663715b08f41a3aec47cc,444913,1541948,138248695741
160385405,1702657995,1702657571,-424,0xad8663715b08f41a3aec47cc,444914,1589180,138248695741
160385406,1702657995,1702657571,-424,0xad8663715b08f41a3aec47cc,444915,1605742,138248695741
160385407,1702657995,1702657607,-388,0xad8663715b08f41a3aec47cc,444916,1534264,139008033837
160385408,1702657995,1702657607,-388,0xad8663715b08f41a3aec47cc,444917,1578262,139008033837
160385409,1702657995,1702657607,-388,0xad8663715b08f41a3aec47cc,444918,1534186,139008033837
160385410,1702657995,1702657607,-388,0xad8663715b08f41a3aec47cc,444919,1609038,139008033837
160385411,1702657995,1702657607,-388,0xad8663715b08f41a3aec47cc,444920,1552250,139008033837
160385412,1702657995,1702657607,-388,0xad8663715b08f41a3aec47cc,444921,1613358,139008033837
160385413,1702657995,1702657607,-388,0xad8663715b08f41a3aec47cc,444922,1556516,139008033837
160385414,1702657995,1702657607,-388,0xad8663715b08f41a3aec47cc,444923,1576870,139008033837
160385415,1702657995,1702657607,-388,0xad8663715b08f41a3aec47cc,444924,1588680,139008033837
160385416,1702657995,1702657607,-388,0xad8663715b08f41a3aec47cc,444925,1610258,139008033837
160385417,1702657995,1702657607,-388,0xad8663715b08f41a3aec47cc,444926,1539388,139008033837
160385418,1702657995,1702657607,-388,0xad8663715b08f41a3aec47cc,444927,1547584,139008033837
160385419,1702657995,1702657607,-388,0xad8663715b08f41a3aec47cc,444928,1555428,139008033837
160385420,1702657995,1702657607,-388,0xad8663715b08f41a3aec47cc,444929,1564356,139008033837
160385421,1702657995,1702657607,-388,0xad8663715b08f41a3aec47cc,444930,1589580,139008033837
160385422,1702657995,1702657631,-364,0xad8663715b08f41a3aec47cc,444931,1611298,146849079144
160385423,1702657995,1702657643,-352,0xad8663715b08f41a3aec47cc,444932,1580870,138443164960
160385424,1702657995,1702657643,-352,0xad8663715b08f41a3aec47cc,444933,1566608,138443164960
160385425,1702657995,1702657643,-352,0xad8663715b08f41a3aec47cc,444934,1583810,138443164960
160385426,1702657995,1702657643,-352,0xad8663715b08f41a3aec47cc,444935,1575016,138443164960
160385427,1702657995,1702657643,-352,0xad8663715b08f41a3aec47cc,444936,1596988,138443164960
160385428,1702657995,1702657643,-352,0xad8663715b08f41a3aec47cc,444937,1569362,138443164960
160385429,1702657995,1702657643,-352,0xad8663715b08f41a3aec47cc,444938,1533124,138443164960
160385430,1702657995,1702657643,-352,0xad8663715b08f41a3aec47cc,444939,1549068,138443164960
160385431,1702657995,1702657643,-352,0xad8663715b08f41a3aec47cc,444940,1554996,138443164960
160385432,1702657995,1702657643,-352,0xad8663715b08f41a3aec47cc,444941,1605378,138443164960
160385433,1702657995,1702657643,-352,0xad8663715b08f41a3aec47cc,444942,1535952,138443164960
160385434,1702657995,1702657643,-352,0xad8663715b08f41a3aec47cc,444943,1543058,138443164960
160385435,1702657995,1702657643,-352,0xad8663715b08f41a3aec47cc,444944,1560646,138443164960
160385436,1702657995,1702657643,-352,0xad8663715b08f41a3aec47cc,444945,1563148,138443164960
160385437,1702657995,1702657667,-328,0xad8663715b08f41a3aec47cc,444946,1606508,142648129920
160385438,1702657995,1702657667,-328,0xad8663715b08f41a3aec47cc,444947,1585050,142648129920
160385439,1702657995,1702657667,-328,0xad8663715b08f41a3aec47cc,444948,1579220,142648129920
160385440,1702657995,1702657691,-304,0xad8663715b08f41a3aec47cc,444949,1599754,130064604848
160385441,1702657995,1702657691,-304,0xad8663715b08f41a3aec47cc,444950,1577634,130064604848
160385442,1702657995,1702657691,-304,0xad8663715b08f41a3aec47cc,444951,1587428,130064604848
160385443,1702657995,1702657691,-304,0xad8663715b08f41a3aec47cc,444952,1591422,130064604848
160385444,1702657995,1702657691,-304,0xad8663715b08f41a3aec47cc,444953,1571178,130064604848
160385445,1702657995,1702657691,-304,0xad8663715b08f41a3aec47cc,444954,1529326,130064604848
160385446,1702657995,1702657691,-304,0xad8663715b08f41a3aec47cc,444955,1614838,130064604848
160385447,1702657995,1702657691,-304,0xad8663715b08f41a3aec47cc,444956,1564088,130064604848
160385448,1702657995,1702657691,-304,0xad8663715b08f41a3aec47cc,444957,1587866,130064604848
160385449,1702657995,1702657691,-304,0xad8663715b08f41a3aec47cc,444958,1595630,130064604848
160385450,1702657995,1702657691,-304,0xad8663715b08f41a3aec47cc,444959,1517590,130064604848
160385451,1702657995,1702657691,-304,0xad8663715b08f41a3aec47cc,444960,1548606,130064604848
160385452,1702657995,1702657691,-304,0xad8663715b08f41a3aec47cc,444961,1588918,130064604848
160385453,1702657995,1702657691,-304,0xad8663715b08f41a3aec47cc,444962,1552122,130064604848
160385454,1702657995,1702657715,-280,0xad8663715b08f41a3aec47cc,444963,1578634,143484171289
160385455,1702657995,1702657715,-280,0xad8663715b08f41a3aec47cc,444964,1534466,143484171289
160385456,1702657995,1702657715,-280,0xad8663715b08f41a3aec47cc,444965,1545636,143484171289
160385457,1702657995,1702657727,-268,0xad8663715b08f41a3aec47cc,444966,1601744,142143878471
160385458,1702657995,1702657727,-268,0xad8663715b08f41a3aec47cc,444967,1593840,142143878471
160385459,1702657995,1702657727,-268,0xad8663715b08f41a3aec47cc,444968,1584980,142143878471
160385460,1702657995,1702657727,-268,0xad8663715b08f41a3aec47cc,444969,1580986,142143878471
160385461,1702657995,1702657739,-256,0xad8663715b08f41a3aec47cc,444970,1604220,138783671810
160385462,1702657995,1702657739,-256,0xad8663715b08f41a3aec47cc,444971,1599284,138783671810
160385463,1702657995,1702657739,-256,0xad8663715b08f41a3aec47cc,444972,1533094,138783671810
160385464,1702657995,1702657739,-256,0xad8663715b08f41a3aec47cc,444973,1559060,138783671810
160385465,1702657995,1702657739,-256,0xad8663715b08f41a3aec47cc,444974,1547224,138783671810
160385466,1702657995,1702657739,-256,0xad8663715b08f41a3aec47cc,444975,1549596,138783671810
160385467,1702657995,1702657739,-256,0xad8663715b08f41a3aec47cc,444976,1563622,138783671810
160385468,1702657995,1702657739,-256,0xad8663715b08f41a3aec47cc,444977,1569490,138783671810
160385469,1702657995,1702657739,-256,0xad8663715b08f41a3aec47cc,444978,1527810,138783671810
160385470,1702657995,1702657739,-256,0xad8663715b08f41a3aec47cc,444979,1583086,138783671810
160385471,1702657995,1702657739,-256,0xad8663715b08f41a3aec47cc,444980,1576838,138783671810
160385473,1702658170,1702657763,-407,0xad8663715b08f41a3aec47cc,444981,1596096,142298308456
160385474,1702658170,1702657763,-407,0xad8663715b08f41a3aec47cc,444982,1565838,142298308456
160385475,1702658170,1702657763,-407,0xad8663715b08f41a3aec47cc,444983,1570502,142298308456
160385476,1702658170,1702657763,-407,0xad8663715b08f41a3aec47cc,444984,1589760,142298308456
160385477,1702658170,1702657763,-407,0xad8663715b08f41a3aec47cc,444985,1562270,142298308456
160385478,1702658170,1702657763,-407,0xad8663715b08f41a3aec47cc,444986,1598972,142298308456
160385479,1702658170,1702657763,-407,0xad8663715b08f41a3aec47cc,444987,1577462,142298308456
160385480,1702658170,1702657763,-407,0xad8663715b08f41a3aec47cc,444988,1541390,142298308456
160385481,1702658170,1702657763,-407,0xad8663715b08f41a3aec47cc,444989,1532336,142298308456
160385482,1702658170,1702657763,-407,0xad8663715b08f41a3aec47cc,444990,1540860,142298308456
160385483,1702658170,1702657763,-407,0xad8663715b08f41a3aec47cc,444991,1514810,142298308456
160385484,1702658170,1702657787,-383,0xad8663715b08f41a3aec47cc,444992,1606824,142029094617
160385485,1702658170,1702657787,-383,0xad8663715b08f41a3aec47cc,444993,1581678,142029094617
160385486,1702658170,1702657787,-383,0xad8663715b08f41a3aec47cc,444994,1581246,142029094617
160385487,1702658170,1702657787,-383,0xad8663715b08f41a3aec47cc,444995,1558740,142029094617
160385488,1702658170,1702657787,-383,0xad8663715b08f41a3aec47cc,444996,1574402,142029094617
160385489,1702658170,1702657787,-383,0xad8663715b08f41a3aec47cc,444997,1572048,142029094617
160385490,1702658170,1702657787,-383,0xad8663715b08f41a3aec47cc,444998,1586880,142029094617
160385491,1702658170,1702657787,-383,0xad8663715b08f41a3aec47cc,444999,1547296,142029094617
160385492,1702658170,1702657787,-383,0xad8663715b08f41a3aec47cc,445000,1573844,142029094617
160385493,1702658170,1702657787,-383,0xad8663715b08f41a3aec47cc,445001,1596004,142029094617
160385494,1702658170,1702657787,-383,0xad8663715b08f41a3aec47cc,445002,1553898,142029094617
160385495,1702658170,1702657787,-383,0xad8663715b08f41a3aec47cc,445003,1596098,142029094617
160385496,1702658170,1702657787,-383,0xad8663715b08f41a3aec47cc,445004,1589672,142029094617
160385497,1702658170,1702657787,-383,0xad8663715b08f41a3aec47cc,445005,1578270,142029094617
160385498,1702658170,1702657823,-347,0xad8663715b08f41a3aec47cc,445006,1576914,142170413960
160385499,1702658170,1702657823,-347,0xad8663715b08f41a3aec47cc,445007,1547884,142170413960
160385500,1702658170,1702657835,-335,0xad8663715b08f41a3aec47cc,445008,1613278,138658198142
160385501,1702658170,1702657835,-335,0xad8663715b08f41a3aec47cc,445009,1597286,138658198142
160385502,1702658170,1702657835,-335,0xad8663715b08f41a3aec47cc,445010,1579388,138658198142
160385503,1702658170,1702657835,-335,0xad8663715b08f41a3aec47cc,445011,1588772,138658198142
160385504,1702658170,1702657835,-335,0xad8663715b08f41a3aec47cc,445012,1527994,138658198142
160385505,1702658170,1702657835,-335,0xad8663715b08f41a3aec47cc,445013,1606094,138658198142
160385506,1702658170,1702657835,-335,0xad8663715b08f41a3aec47cc,445014,1559276,138658198142
160385507,1702658170,1702657835,-335,0xad8663715b08f41a3aec47cc,445015,1591248,138658198142
160385508,1702658170,1702657835,-335,0xad8663715b08f41a3aec47cc,445016,1598984,138658198142
160385509,1702658170,1702657835,-335,0xad8663715b08f41a3aec47cc,445017,1508720,138658198142
160385510,1702658170,1702657835,-335,0xad8663715b08f41a3aec47cc,445018,1573744,138658198142
160385511,1702658170,1702657835,-335,0xad8663715b08f41a3aec47cc,445019,1580864,138658198142
160385512,1702658170,1702657835,-335,0xad8663715b08f41a3aec47cc,445020,1583644,138658198142
160385513,1702658170,1702657859,-311,0xad8663715b08f41a3aec47cc,445021,1550504,145557732744
160385514,1702658170,1702657871,-299,0xad8663715b08f41a3aec47cc,445022,1613146,137840187763
160385515,1702658170,1702657871,-299,0xad8663715b08f41a3aec47cc,445023,1581368,137840187763
160385516,1702658170,1702657871,-299,0xad8663715b08f41a3aec47cc,445024,1578890,137840187763
160385517,1702658170,1702657871,-299,0xad8663715b08f41a3aec47cc,445025,1597490,137840187763
160385518,1702658170,1702657871,-299,0xad8663715b08f41a3aec47cc,445026,1530546,137840187763
160385519,1702658170,1702657871,-299,0xad8663715b08f41a3aec47cc,445027,1595022,137840187763
160385520,1702658170,1702657871,-299,0xad8663715b08f41a3aec47cc,445028,1580496,137840187763
160385521,1702658170,1702657871,-299,0xad8663715b08f41a3aec47cc,445029,1608208,137840187763
160385522,1702658170,1702657871,-299,0xad8663715b08f41a3aec47cc,445030,1527726,137840187763
160385523,1702658170,1702657871,-299,0xad8663715b08f41a3aec47cc,445031,1547166,137840187763
160385524,1702658170,1702657871,-299,0xad8663715b08f41a3aec47cc,445032,1602304,137840187763
160385525,1702658170,1702657871,-299,0xad8663715b08f41a3aec47cc,445033,1598048,137840187763
160385526,1702658170,1702657871,-299,0xad8663715b08f41a3aec47cc,445034,1577372,137840187763
160385528,1702658170,1702657907,-263,0xad8663715b08f41a3aec47cc,445035,1564388,140410596372
160385529,1702658170,1702657907,-263,0xad8663715b08f41a3aec47cc,445036,1559360,140410596372
160385530,1702658170,1702657907,-263,0xad8663715b08f41a3aec47cc,445037,1569794,140410596372
160385531,1702658170,1702657907,-263,0xad8663715b08f41a3aec47cc,445038,1578268,140410596372
160385532,1702658170,1702657907,-263,0xad8663715b08f41a3aec47cc,445039,1523592,140410596372
160385533,1702658170,1702657907,-263,0xad8663715b08f41a3aec47cc,445040,1545024,140410596372
160385534,1702658170,1702657907,-263,0xad8663715b08f41a3aec47cc,445041,1603848,140410596372
160385535,1702658170,1702657907,-263,0xad8663715b08f41a3aec47cc,445042,1577790,140410596372
160385536,1702658170,1702657907,-263,0xad8663715b08f41a3aec47cc,445043,1536486,140410596372
160385537,1702658170,1702657907,-263,0xad8663715b08f41a3aec47cc,445044,1613762,140410596372
160385538,1702658170,1702657907,-263,0xad8663715b08f41a3aec47cc,445045,1550996,140410596372
160385539,1702658170,1702657907,-263,0xad8663715b08f41a3aec47cc,445046,1565202,140410596372
160385540,1702658170,1702657907,-263,0xad8663715b08f41a3aec47cc,445047,1568642,140410596372
160385541,1702658170,1702657907,-263,0xad8663715b08f41a3aec47cc,445048,1581988,140410596372
160385542,1702658170,1702657907,-263,0xad8663715b08f41a3aec47cc,445049,1565570,140410596372
160385543,1702658170,1702657943,-227,0xad8663715b08f41a3aec47cc,445050,1578228,144167597040
160385544,1702658170,1702657955,-215,0xad8663715b08f41a3aec47cc,445051,1586998,134031230960
160385545,1702658170,1702657955,-215,0xad8663715b08f41a3aec47cc,445052,1575508,134031230960
160385546,1702658170,1702657955,-215,0xad8663715b08f41a3aec47cc,445053,1614540,134031230960
160385547,1702658170,1702657955,-215,0xad8663715b08f41a3aec47cc,445054,1545466,134031230960
160385548,1702658170,1702657955,-215,0xad8663715b08f41a3aec47cc,445055,1578856,134031230960
160385549,1702658170,1702657955,-215,0xad8663715b08f41a3aec47cc,445056,1601198,134031230960
160385550,1702658170,1702657955,-215,0xad8663715b08f41a3aec47cc,445057,1603624,134031230960
160385551,1702658170,1702657955,-215,0xad8663715b08f41a3aec47cc,445058,1577762,134031230960
160385552,1702658170,1702657955,-215,0xad8663715b08f41a3aec47cc,445059,1527854,134031230960
160385553,1702658170,1702657955,-215,0xad8663715b08f41a3aec47cc,445060,1591138,134031230960
160385554,1702658170,1702657955,-215,0xad8663715b08f41a3aec47cc,445061,1549734,134031230960
160385555,1702658170,1702657955,-215,0xad8663715b08f41a3aec47cc,445062,1558430,134031230960
160385556,1702658170,1702657955,-215,0xad8663715b08f41a3aec47cc,445063,1555686,134031230960
160385558,1702658170,1702657979,-191,0xad8663715b08f41a3aec47cc,445064,1612026,141336498575
160385559,1702658170,1702657979,-191,0xad8663715b08f41a3aec47cc,445065,1593544,141336498575
160385560,1702658170,1702657979,-191,0xad8663715b08f41a3aec47cc,445066,1587866,141336498575
160385561,1702658170,1702657979,-191,0xad8663715b08f41a3aec47cc,445067,1611662,141336498575
160385562,1702658170,1702657979,-191,0xad8663715b08f41a3aec47cc,445068,1582024,141336498575
160385563,1702658170,1702657979,-191,0xad8663715b08f41a3aec47cc,445069,1541590,141336498575
160385564,1702658170,1702657979,-191,0xad8663715b08f41a3aec47cc,445070,1572316,141336498575
160385565,1702658170,1702657979,-191,0xad8663715b08f41a3aec47cc,445071,1609558,141336498575
160385566,1702658170,1702657979,-191,0xad8663715b08f41a3aec47cc,445072,1594848,141336498575
160385567,1702658170,1702657979,-191,0xad8663715b08f41a3aec47cc,445073,1535998,141336498575
160385568,1702658170,1702657979,-191,0xad8663715b08f41a3aec47cc,445074,1608488,141336498575
160385569,1702658170,1702657979,-191,0xad8663715b08f41a3aec47cc,445075,1563354,141336498575
160385570,1702658170,1702657979,-191,0xad8663715b08f41a3aec47cc,445076,1521818,141336498575
160385571,1702658170,1702658003,-167,0xad8663715b08f41a3aec47cc,445077,1525774,147969637067
160385572,1702658170,1702658015,-155,0xad8663715b08f41a3aec47cc,445078,1573818,141904975718
160385573,1702658170,1702658015,-155,0xad8663715b08f41a3aec47cc,445079,1571944,141904975718
160385574,1702658170,1702658015,-155,0xad8663715b08f41a3aec47cc,445080,1546078,141904975718
160385575,1702658170,1702658015,-155,0xad8663715b08f41a3aec47cc,445081,1561636,141904975718
160385576,1702658170,1702658015,-155,0xad8663715b08f41a3aec47cc,445082,1552188,141904975718
160385577,1702658170,1702658015,-155,0xad8663715b08f41a3aec47cc,445083,1562226,141904975718
160385578,1702658170,1702658015,-155,0xad8663715b08f41a3aec47cc,445084,1570084,141904975718
160385579,1702658170,1702658015,-155,0xad8663715b08f41a3aec47cc,445085,1565230,141904975718
160385580,1702658170,1702658015,-155,0xad8663715b08f41a3aec47cc,445086,1579234,141904975718
160385581,1702658170,1702658015,-155,0xad8663715b08f41a3aec47cc,445087,1545428,141904975718
160385582,1702658170,1702658015,-155,0xad8663715b08f41a3aec47cc,445088,1557604,141904975718
160385583,1702658170,1702658015,-155,0xad8663715b08f41a3aec47cc,445089,1595338,141904975718
160385584,1702658170,1702658051,-119,0xad8663715b08f41a3aec47cc,445090,1613130,145441956949
160385585,1702658170,1702658051,-119,0xad8663715b08f41a3aec47cc,445091,1545366,145441956949
160385586,1702658170,1702658063,-107,0xad8663715b08f41a3aec47cc,445092,1574412,138411862398
160385587,1702658170,1702658063,-107,0xad8663715b08f41a3aec47cc,445093,1607140,138411862398
160385588,1702658170,1702658063,-107,0xad8663715b08f41a3aec47cc,445094,1592282,138411862398
160385589,1702658170,1702658063,-107,0xad8663715b08f41a3aec47cc,445095,1611208,138411862398
160385590,1702658170,1702658063,-107,0xad8663715b08f41a3aec47cc,445096,1532332,138411862398
160385591,1702658170,1702658063,-107,0xad8663715b08f41a3aec47cc,445097,1548578,138411862398
160385592,1702658170,1702658063,-107,0xad8663715b08f41a3aec47cc,445098,1590026,138411862398
160385593,1702658170,1702658063,-107,0xad8663715b08f41a3aec47cc,445099,1554652,138411862398
160385594,1702658170,1702658063,-107,0xad8663715b08f41a3aec47cc,445100,1615248,138411862398
160385595,1702658170,1702658063,-107,0xad8663715b08f41a3aec47cc,445101,1553022,138411862398
160385596,1702658170,1702658063,-107,0xad8663715b08f41a3aec47cc,445102,1587962,138411862398
160385597,1702658170,1702658063,-107,0xad8663715b08f41a3aec47cc,445103,1577704,138411862398
160385598,1702658170,1702658063,-107,0xad8663715b08f41a3aec47cc,445104,1608042,138411862398
160385600,1702658170,1702658087,-83,0xad8663715b08f41a3aec47cc,445105,1530308,143747918965
160385601,1702658170,1702658087,-83,0xad8663715b08f41a3aec47cc,445106,1532832,143747918965
160385602,1702658170,1702658111,-59,0xad8663715b08f41a3aec47cc,445107,1595464,136739271064
160385603,1702658170,1702658111,-59,0xad8663715b08f41a3aec47cc,445108,1520422,136739271064
160385604,1702658170,1702658111,-59,0xad8663715b08f41a3aec47cc,445109,1605614,136739271064
160385605,1702658170,1702658111,-59,0xad8663715b08f41a3aec47cc,445110,1589542,136739271064
160385606,1702658170,1702658111,-59,0xad8663715b08f41a3aec47cc,445111,1579762,136739271064
