timestamp,L2blockNumber,l2GasPrice,l1GasPrice,l1PricingSurplus,l2GasBacklog
1702648597,160361700,2495550000,5581077299,14072148908353862464,2608651413
1702648622,160361800,2462210000,5581077299,14167259413478152464,2595728468
1702648648,160361900,2441120000,5581077299,14262645962211412464,2580410992
1702648673,160362000,2369960000,5581077299,14357354921832642464,2551385529
1702648698,160362100,2304560000,5581077299,14454049862849332464,2525406663
1702648723,160362200,2260530000,5581077299,14551421710828002464,2513281846
1702648748,160362300,2226630000,5581077299,14648092685314552464,2499077339
1702648773,160362400,2260270000,5581077299,14746668254401232464,2513410712
1702648798,160362500,2194190000,5581077299,14840421306198622464,2484917603
1702648823,160362600,2168610000,5581077299,14939142400186052464,2474732674
1702648848,160362700,2135760000,5581077299,15039467261776972464,2459734441
1702648873,160362800,2123170000,5581077299,15148366543140082464,2454882187
1702648898,160362900,2127000000,5581077299,15259131880560502464,2455639783
1702648923,160363000,2128670000,5581077299,15368185198906842464,2456770576
1702648949,160363100,2135950000,5581077299,15481243012926652464,2453326220
1702648974,160363200,2141600000,5581077299,15587660756521342464,2455468710
1702648999,160363300,2104320000,5581077299,15693131181850682464,2445852247
1702649020,160363400,2099230000,0,14518519985009966952,2442881331
1702649040,160363500,2029740000,1177413477,11726014055545567882,2414693120
1702649066,160363600,1975160000,1177413477,11745644166039537882,2379166386
1702649091,160363700,1943810000,1177413477,11766086031367977882,2365454282
1702649116,160363800,1907140000,1177413477,11786036015562897882,2346699116
1702649141,160363900,1866440000,1177413477,11805653757964917882,2326957579
1702649166,160364000,1806420000,1177413477,11826857016705547882,2308689971
1702649191,160364100,1784410000,1177413477,11848362565201787882,2292626871
1702649216,160364200,1738990000,1177413477,11869781568236547882,2269352757
1702649241,160364300,1697340000,1177413477,11891194998274887882,2247465396
1702649266,160364400,1675610000,1177413477,11913449615497857882,2235361006
1702649291,160364500,1645620000,1177413477,11935484199978807882,2219707818
1702649316,160364600,1617370000,1177413477,11957243781934087882,2204031388
1702649341,160364700,1612380000,1177413477,11979506217974157882,2201173298
1702649366,160364800,1586650000,1177413477,12000000708175867882,2186454653
1702649391,160364900,1549620000,1177413477,12020465139471927882,2166001347
1702649416,160365000,1522230000,1177413477,12042088126345567882,2149864544
1702649443,160365100,1519560000,1177413477,12066069056692497882,2149444427
1702649468,160365200,1537440000,1177413477,12092065554237087882,2158923964
1702649493,160365300,1577540000,1177413477,12119027207577587882,2183511079
1702649518,160365400,1678970000,1177413477,12146885096452997882,2238486556
1702649543,160365500,1928480000,1177413477,12171143531806537882,2366372842
1702649568,160365600,1952950000,1177413477,12192202768263497882,2376420956
1702649593,160365700,1940980000,1177413477,12214133172352657882,2370792798
1702649619,160365800,1947750000,1177413477,12236581552271697882,2366063480
1702649644,160365900,1920590000,1177413477,12258289735072317882,2353312633
1702649669,160366000,1900420000,1177413477,12281044314496777882,2344517063
1702649694,160366100,1903430000,1177413477,12303761406431127882,2352287738
1702649719,160366200,1887170000,1177413477,12326805183017617882,2345148898
1702649744,160366300,1883390000,1177413477,12350904622026617882,2342455834
1702649769,160366400,1894770000,1177413477,12376442985834277882,2348322593
1702649795,160366500,1918690000,1177413477,12399842029674887882,2353308034
1702649819,160366600,1909970000,1177413477,12422329958835997882,2356003653
1702649844,160366700,1894230000,1177413477,12445481003931397882,2348924002
1702649869,160366800,1931870000,1177413477,12469835384312527882,2367642204
1702649894,160366900,1932460000,1177413477,12493530327251127882,2367231049
1702649920,160367000,1986670000,1177413477,12520901672027457882,2387079697
1702649945,160367100,2010430000,1177413477,12546337513445627882,2397625909
1702649970,160367200,2029580000,1177413477,12571356840464697882,2404970814
1702649995,160367300,2032530000,1177413477,12596134442422117882,2406480537
1702650020,160367400,2034420000,1177413477,12620951020037667882,2414254475
1702650045,160367500,2071100000,1177413477,12647826092040377882,2432000403
1702650070,160367600,2092330000,1177413477,12673699174319777882,2441636394
1702650095,160367700,2154570000,1177413477,12701000360507027882,2468485542
1702650120,160367800,2245530000,1177413477,12728090388216537882,2507761089
1702650145,160367900,2218640000,1177413477,12750486998431787882,2496514091
1702650173,160368000,2209640000,1177413477,12773275906020307882,2492922471
1702650198,160368100,2211280000,1177413477,12796492975235237882,2493723734
1702650223,160368200,2223830000,1177413477,12819933750989577882,2499135265
1702650248,160368300,2239220000,1177413477,12843552370560687882,2504971741
1702650274,160368400,2249070000,1177413477,12867213975622147882,2511937349
1702650299,160368500,2310230000,1177413477,12891125377563827882,2534257321
1702650324,160368600,2324600000,1177413477,12915102379807607882,2540733533
1702650350,160368700,2318010000,1177413477,12939345957355417882,2538308004
1702650375,160368800,2315760000,1177413477,12963176135078437882,2537806474
1702650400,160368900,2362360000,1177413477,12990127746501647882,2556112003
1702650426,160369000,2390210000,1177413477,13016414473047337882,2567698758
1702650451,160369100,2458960000,1177413477,13043656624872337882,2594337371
1702650476,160369200,2526330000,1177413477,13071999876289207882,2622304870
1702650501,160369300,2580860000,1177413477,13099934898541047882,2642529138
1702650527,160369400,2648970000,1177413477,13129426433437497882,2668393364
1702650552,160369500,2689180000,1177413477,13155452886377167882,2683631297
1702650578,160369600,2762160000,1177413477,13183961579436197882,2702563607
1702650598,160369700,2830490000,0,9249961708859523172,2725723643
1702650623,160369800,2854240000,0,9249961708859523172,2740617523
1702650648,160369900,2858330000,0,9249961708859523172,2743360996
1702650673,160370000,2862610000,0,9249961708859523172,2743965293
1702650698,160370100,2867340000,0,9249961708859523172,2746499118
1702650723,160370200,2972360000,0,9249961708859523172,2782550836
1702650748,160370300,3017970000,0,9249961708859523172,2797166723
1702650773,160370400,3059660000,0,9249961708859523172,2811684881
1702650798,160370500,3152910000,0,9249961708859523172,2845552600
1702650823,160370600,3248460000,0,9249961708859523172,2872484462
1702650849,160370700,3360450000,0,9249961708859523172,2900861722
1702650874,160370800,3508140000,0,9249961708859523172,2944461459
1702650899,160370900,3488700000,0,9249961708859523172,2946617976
1702650924,160371000,3498560000,0,9249961708859523172,2948995978
1702650949,160371100,3501260000,0,9249961708859523172,2950366925
1702650974,160371200,3507400000,0,9249961708859523172,2951531470
1702650999,160371300,3502360000,0,9249961708859523172,2950533785
1702651024,160371400,3498310000,0,9249961708859523172,2949238021
1702651049,160371500,3507200000,0,9249961708859523172,2951409969
1702651075,160371600,3564940000,0,9249961708859523172,2962230017
1702651100,160371700,3533060000,0,9249961708859523172,2951784424
1702651125,160371800,3519290000,0,9249961708859523172,2947467460
1702651150,160371900,3439400000,0,9249961708859523172,2924039348
1702651175,160372000,3348210000,0,9249961708859523172,2903939209
1702651200,160372100,3284610000,0,9249961708859523172,2883973167
1702651225,160372200,3229240000,0,9249961708859523172,2865670023
1702651250,160372300,3140520000,0,9249961708859523172,2837662826
1702651275,160372400,3069540000,0,9249961708859523172,2814212986
1702651300,160372500,2981390000,0,9249961708859523172,2784522582
1702651325,160372600,2954260000,0,9249961708859523172,2775870979
1702651350,160372700,2919550000,0,9249961708859523172,2765321694
1702651375,160372800,2887530000,0,9249961708859523172,2752523614
1702651400,160372900,2806880000,0,9249961708859523172,2723927961
1702651425,160373000,2721060000,0,9249961708859523172,2694231871
1702651447,160373100,2679870000,0,7986173770961686014,2678621846
1702651473,160373200,2653350000,0,7986173770961686014,2664039632
1702651498,160373300,2630170000,0,7986173770961686014,2653466394
1702651523,160373400,2586890000,0,7986173770961686014,2636331009
1702651548,160373500,2537800000,0,7986173770961686014,2618128117
1702651573,160373600,2500700000,0,7986173770961686014,2603994752
1702651598,160373700,2447910000,0,7986173770961686014,2591653268
1702651623,160373800,2396250000,0,7986173770961686014,2570114783
1702651648,160373900,2392830000,0,7986173770961686014,2571065051
1702651673,160374000,2374480000,0,7986173770961686014,2561199013
1702651699,160374100,2319190000,0,7986173770961686014,2531186770
1702651724,160374200,2263820000,0,7986173770961686014,2509191185
1702651750,160374300,2195690000,0,7986173770961686014,2490279892
1702651775,160374400,2139790000,0,7986173770961686014,2462126203
1702651800,160374500,2083760000,0,7986173770961686014,2438131719
1702651825,160374600,2044620000,0,7986173770961686014,2417873977
1702651850,160374700,1987170000,0,7986173770961686014,2393305106
1702651875,160374800,1947290000,0,7986173770961686014,2373867405
1702651900,160374900,1900660000,0,7986173770961686014,2352396500
1702651925,160375000,1960780000,0,7986173770961686014,2380400090
1702651950,160375100,1960010000,0,7986173770961686014,2379854195
1702651975,160375200,2054760000,0,7986173770961686014,2424936801
1702652001,160375300,2086110000,0,7986173770961686014,2431276246
1702652026,160375400,2141370000,0,7986173770961686014,2462320812
1702652043,160375500,2120310000,12791720069,3033966767125352562,2453966914
1702652068,160375600,2080800000,12791720069,3261582048083562562,2434895824
1702652093,160375700,2043110000,12791720069,3495104456051772562,2419444875
1702652118,160375800,2003530000,12791720069,3730775300664452562,2401005608
1702652143,160375900,1970300000,12791720069,3972135779608772562,2383614686
1702652169,160376000,1944430000,12791720069,4214503542020102562,2364901278
1702652194,160376100,1963380000,12791720069,4448263124898162562,2374125359
1702652219,160376200,1985370000,12791720069,4688508226567112562,2384120686
1702652244,160376300,1968940000,12791720069,4931526809201742562,2383318084
1702652268,160376400,1954030000,12791720069,5166573786527162562,2376405714
1702652293,160376500,1935460000,12791720069,5416341607828492562,2367184593
1702652318,160376600,1944890000,12791720069,5667304787331842562,2373984697
1702652343,160376700,1943380000,12791720069,5910779101455492562,2372441800
1702652368,160376800,1905340000,12791720069,6139441405168252562,2353393823
1702652393,160376900,1853880000,12791720069,6356842971357472562,2327294638
1702652419,160377000,1847400000,12791720069,6585323166174082562,2317519039
1702652444,160377100,1799260000,12791720069,6811796678174552562,2293888557
1702652469,160377200,1774780000,12791720069,7041590577294912562,2281389632
1702652494,160377300,1731490000,12791720069,7279919984406592562,2271517831
1702652519,160377400,1717100000,12791720069,7512882746597692562,2257195307
1702652544,160377500,1711720000,12791720069,7748815011119662562,2255156750
1702652569,160377600,1711610000,12791720069,7983204691858652562,2256432759
1702652594,160377700,1725130000,12791720069,8227246372173562562,2263325588
1702652619,160377800,1711170000,12791720069,8461132824600602562,2255419183
1702652644,160377900,1677630000,12791720069,8689025770623252562,2236788801
1702652668,160378000,1663880000,0,7869457584551212344,2226456919
1702652686,160378100,1608760000,27764588615,4189103238670855504,2191966134
1702652711,160378200,1572640000,27764588615,4644414053140245504,2171606543
1702652736,160378300,1511490000,27764588615,5098021636269415504,2143214308
1702652761,160378400,1463140000,27764588615,5524114885002845504,2114486205
1702652786,160378500,1417390000,27764588615,5943267174867535504,2085791571
1702652811,160378600,1374920000,27764588615,6367713268520595504,2059833335
1702652836,160378700,1348580000,27764588615,6774837324672945504,2042660777
1702652861,160378800,1299200000,27764588615,7176098030566355504,2010079539
1702652886,160378900,1260430000,27764588615,7607572351208305504,1984954787
1702652911,160379000,1199270000,27764588615,8020818923826665504,1941591197
1702652936,160379100,1150340000,27764588615,8435920474875615504,1906711137
1702652961,160379200,1097890000,27764588615,8849583951797965504,1867096894
1702652987,160379300,1068030000,27764588615,9267282628715405504,1836687648
1702653012,160379400,1008420000,27764588615,9675588222952965504,1796149804
1702653029,160379500,976930000,59942521812,4430221462577352506,1767133689
1702653037,160379600,961990000,263764106413,-7530608598775616142,1756101798
1702653063,160379700,860310000,263764106413,-4907495155617226142,1657640897
1702653088,160379800,775560000,263764106413,-2264339647942546142,1581642531
1702653113,160379900,698720000,263764106413,11340004559973858,1497741282
1702653138,160380000,606790000,263764106413,1918754630555513858,1387376333
1702653163,160380100,531620000,263764106413,3778257171462243858,1285932878
1702653188,160380200,462810000,263764106413,5523902332284743858,1180597196
1702653214,160380300,405240000,263764106413,7180294023423283858,1073875231
1702653240,160380400,349180000,263764106413,8838943596193793858,970531977
1702653265,160380500,304060000,263764106413,10492946775499583858,869246591
1702653290,160380600,268520000,263764106413,12216609048108803858,779310779
1702653315,160380700,231340000,263764106413,13731897716423673858,671597644
1702653340,160380800,202150000,263764106413,15290988142717373858,574303959
1702653365,160380900,173010000,263764106413,16806141830279363858,463306159
1702653397,160381000,150560000,263764106413,18344477246958783858,356458491
1702653419,160381100,132340000,20463924273,17104686433566933086,270203074
1702653422,160381200,129810000,214517899284,1943877688581916208,257458949
1702653447,160381300,111620000,214517899284,3032492423599906208,149604952
1702653472,160381400,100000000,214517899284,4059617774650026208,35102063
1702653497,160381500,100000000,214517899284,4986026126550026208,3088455
1702653522,160381600,100000000,214517899284,5957105682350026208,1730532
1702653548,160381700,100000000,214517899284,6835894497350026208,219600
1702653573,160381800,100000000,214517899284,7671807190450026208,439104
1702653598,160381900,100000000,214517899284,8455185314850026208,395280
1702653623,160382000,100000000,214517899284,9265115600250026208,3966596
1702653648,160382100,100000000,214517899284,10022782462450026208,934836
1702653673,160382200,100000000,214517899284,10812173948850026208,938124
1702653698,160382300,100000000,214517899284,11597511910550026208,2109543
1702653723,160382400,100000000,214517899284,12320612229550026208,900184
1702653748,160382500,100000000,214517899284,13017253057450026208,1166729
1702653773,160382600,100000000,214517899284,13646020422250026208,549000
1702653794,160382700,100000000,70823588964,9940715837639355102,1131971
1702653809,160382800,100000000,230188385681,1560764752034337194,2063808
1702653834,160382900,100000000,230188385681,2238741319934337194,707885
1702653859,160383000,100000000,230188385681,3631130526834337194,417144
1702653884,160383100,100000000,230188385681,4869566068534337194,1608425
1702653909,160383200,100000000,230188385681,5706851407534337194,994370
1702653934,160383300,100000000,230188385681,6409677272434337194,4770351
1702653959,160383400,100000000,230188385681,7175939371334337194,2278025
1702653984,160383500,100000000,230188385681,7882264094034337194,1740007
1702654009,160383600,100000000,230188385681,8604407361134337194,1366706
1702654034,160383700,100000000,230188385681,9118011015834337194,1393962
1702654059,160383800,100000000,230188385681,9582192306534337194,1338856
1702654085,160383900,100000000,230188385681,10026474269334337194,197640
1702654110,160384000,100000000,230188385681,10494449062634337194,1771608
1702654135,160384100,100000000,230188385681,10904453214534337194,534350
1702654292,160384200,100000000,99847678281,9521186069480662272,5015077
1702654569,160384300,100000000,320309914750,-2165666134400351706,796808
1702654683,160384400,100000000,488205794662,-11666779862040297296,153029
1702654839,160384500,100000000,782396804689,-24706661484738061682,91831
1702655206,160384600,100000000,1000760276211,-34997511721153202028,108886
1702655559,160384700,100000000,1260787083029,-48592268463263466280,88389
1702655730,160384800,100000000,1676568858215,-67861819405864107010,128380
1702656399,160384900,100000000,2039723119695,-84821417985604683224,64369
1702656784,160385000,100000000,2365283452956,-101101850038854150258,110237
1702656784,160385100,100000000,2698698189769,-119458445133834197326,179326
1702657488,160385200,100000000,3053702147102,-136167914418949269054,317951
1702657488,160385300,100000000,3533546933938,-159221470646798106434,317951
1702657995,160385400,100000000,3997968930170,-183917136868409223210,21000
1702658170,160385500,100000000,4530705173776,-208815063749984619702,21960
1702658170,160385600,100000000,5020956972345,-233324028205585762622,21960
1702658591,160385700,100000000,5177134934597,-258384475696547357108,0
1702659373,160385800,100000000,5177134934597,-272050271819920187490,21960
1702659433,160385900,100000000,5177134934597,-269658932491320187490,43920
1702659554,160386000,100000000,5874817252956,-277694372636877538732,21000
1702659714,160386100,100000000,6051478810794,-284907473346993143786,21960
1702659922,160386200,100000000,6191448919044,-291453005431192110102,391618
1702660327,160386300,100000000,6359486626466,-300943221403901882138,339724
1702660704,160386400,100000000,6721995440165,-319910255085901053960,95395
1702661040,160386500,100000000,6890031240966,-327738309834841309798,21000
1702661091,160386600,100000000,7360184862270,-350161986213537952032,21000
1702661266,160386700,100000000,7442420359811,-352073212729881439066,21960
1702661491,160386800,100000000,7727748426683,-367654811696526706112,21000
1702661873,160386900,100000000,7985457977497,-380932046836080327622,21960
1702661873,160387000,100000000,8499456777071,-406005674127973611544,21960
1702662115,160387100,100000000,8509940093563,-406592505972921087248,152037
1702662248,160387200,100000000,8804755162606,-422273300448208766200,3769863
1702662637,160387300,100000000,9090309138099,-435252488563534083628,53560
1702662637,160387400,100000000,9585256574421,-460077428493494288988,53560
1702663154,160387500,100000000,9812694277494,-470617566070571179650,25298336
1702663840,160387600,100000000,9799637103385,-467643202866744633954,204575
1702663891,160387700,100000000,9799637103385,-459093685875644633954,338085
1702664237,160387800,100000000,9531631545453,-453794820063402051338,304151
1702664325,160387900,100000000,9531631545453,-446857927388302051338,66268
1702664638,160388000,100000000,9531631545453,-440485307301202051338,261006
1702664816,160388100,100000000,9531631545453,-433756737966502051338,152096
1702664855,160388200,100000000,9531631545453,-426134177846502051338,96810
1702665030,160388300,100000000,8985940131928,-417895231097178726138,66268
1702665145,160388400,100000000,8985940131928,-403429449014978726138,66268
1702665269,160388500,100000000,8985940131928,-391090962454978726138,21960
1702665363,160388600,100000000,8985940131928,-380141486577278726138,66268
1702665434,160388700,100000000,8985940131928,-364254200654278726138,66268
1702665494,160388800,100000000,8985940131928,-349583107811778726138,66268
1702665553,160388900,100000000,8985940131928,-334089621728678726138,122914
1702665629,160389000,100000000,8985940131928,-319909808204678726138,66268
1702665691,160389100,100000000,8985940131928,-304301445862778726138,66268
1702665742,160389200,100000000,7047172012240,-294327686376605824928,66268
1702665809,160389300,100000000,7047172012240,-282202829613105824928,132536
1702665868,160389400,100000000,7047172012240,-271416371758505824928,132536
1702665931,160389500,100000000,7047172012240,-259976274605305824928,132536
1702665992,160389600,100000000,7047172012240,-248710721808105824928,66268
1702666054,160389700,100000000,7047172012240,-237343576979705824928,132536
1702666108,160389800,100000000,7047172012240,-227161371842505824928,198804
1702666158,160389900,100000000,7047172012240,-217204112435905824928,66268
1702666199,160390000,100000000,7047172012240,-208804559930005824928,333319
1702666250,160390100,100000000,7047172012240,-198888117743705824928,66268
1702666313,160390200,100000000,7047172012240,-187467188898005824928,194659
1702666385,160390300,100000000,7047172012240,-176606989435205824928,219804
1702666474,160390400,100000000,7047172012240,-165465015846405824928,66268
1702666503,160390500,100000000,5053768588832,-152757377183955404048,218964
1702666528,160390600,100000000,5053768588832,-147167019665855404048,103938
1702666553,160390700,100000000,5053768588832,-141400386699855404048,1803428
1702666578,160390800,100000000,5053768588832,-135305460926355404048,131870
1702666603,160390900,100000000,5053768588832,-129259940794355404048,131851
1702666628,160391000,100000000,5053768588832,-122690445935555404048,165210
1702666654,160391100,100000000,5053768588832,-115929554752355404048,66268
1702666679,160391200,100000000,5053768588832,-108545634976855404048,198804
1702666718,160391300,100000000,5053768588832,-100478203106655404048,331257
1702666787,160391400,100000000,5053768588832,-92659578372055404048,219752
1702666831,160391500,100000000,5053768588832,-85278650427155404048,171022
1702666864,160391600,100000000,3749964512597,-79689471437262468076,801231
1702666890,160391700,100000000,3749964512597,-74743358250362468076,66268
1702666944,160391800,100000000,3749964512597,-68586456520462468076,132536
1702666999,160391900,100000000,3749964512597,-62879790530462468076,132536
1702667050,160392000,100000000,3749964512597,-57536181104262468076,66268
1702667104,160392100,100000000,3749964512597,-51958813890862468076,186052
1702667155,160392200,100000000,3749964512597,-46595404652862468076,66268
1702667218,160392300,100000000,3749964512597,-40744680025762468076,219112
1702667260,160392400,100000000,3075587133954,-36927619955132694446,158184
1702667285,160392500,100000000,3075587133954,-32398141275732694446,2595904
1702667341,160392600,100000000,3075587133954,-29047916516832694446,21000
1702667434,160392700,100000000,3075587133954,-26214784072032694446,132536
1702667530,160392800,100000000,3075587133954,-22568909273432694446,87268
1702667593,160392900,100000000,3075587133954,-19028637835732694446,58036
1702667649,160393000,100000000,2729279816707,-16130693287122027310,66268
1702667710,160393100,100000000,2729279816707,-13558270646022027310,561053
1702667740,160393200,100000000,2729279816707,-11161788298622027310,205816
1702667806,160393300,100000000,2729279816707,-7650711742722027310,66268
1702667872,160393400,100000000,2729279816707,-4616101939822027310,149603
1702667957,160393500,100000000,2729279816707,-1679527867622027310,152988
1702668047,160393600,100000000,2428562950746,412266248698041570,35672
1702668230,160393700,100000000,2428562950746,2098582642798041570,221442
1702668398,160393800,100000000,2428562950746,3408879778498041570,61803
1702668572,160393900,100000000,2362502991969,4447332321224380548,177614
1702668735,160394000,100000000,2362502991969,5821288456524380548,152952
1702668884,160394100,100000000,2362502991969,7030096183624380548,330748
1702668992,160394200,100000000,2362502991969,8351510252524380548,46540
1702669169,160394300,100000000,2250821928633,9462893970065944196,153268
1702669350,160394400,100000000,2250821928633,11112908498265944196,32524
1702669508,160394500,100000000,2250821928633,12411974870065944196,348086
1702669650,160394600,100000000,2250821928633,13666456962765944196,306500
1702669815,160394700,100000000,2250821928633,15127978659865944196,133044
1702669876,160394800,100000000,2250821928633,16200162183065944196,199348
1702669901,160394900,100000000,2250821928633,17637086898465944196,200885
1702669926,160395000,100000000,2250821928633,18923692722065944196,286689
1702669951,160395100,100000000,2250821928633,19980426604265944196,83159
1702669978,160395200,100000000,2250821928633,20636009999365944196,120676
1702670009,160395300,100000000,2250821928633,21912316062265944196,108268
1702670084,160395400,100000000,2250821928633,24699661907265944196,134086
1702670217,160395500,100000000,2250821928633,27778282116565944196,1960830
1702670327,160395600,100000000,1911888999423,28754855941565202764,21960
1702670418,160395700,100000000,1911888999423,29776171745565202764,21000
1702670479,160395800,100000000,1911888999423,31597452496165202764,66268
1702670559,160395900,100000000,1911888999423,34296703265865202764,114535
1702670614,160396000,100000000,1911888999423,37970038537865202764,207018
1702670732,160396100,100000000,1715572094577,39698583723653842576,219124
1702670794,160396200,100000000,1715572094577,41762705164153842576,117867
1702670860,160396300,100000000,1715572094577,43903546988853842576,66268
1702670947,160396400,100000000,1715572094577,46384895563253842576,21000
1702671032,160396500,100000000,1715572094577,48892595325153842576,219100
1702671095,160396600,100000000,1498194820530,50736536825047215220,66268
1702671146,160396700,100000000,1498194820530,52381602676447215220,4749711
1702671193,160396800,100000000,1498194820530,54334313844447215220,203750
1702671237,160396900,100000000,1498194820530,56457891135247215220,240100
1702671291,160397000,100000000,1498194820530,58877607607447215220,66268
1702671331,160397100,100000000,1498194820530,60830342745947215220,132536
1702671376,160397200,100000000,1498194820530,62904395708647215220,3102422
1702671405,160397300,100000000,1498194820530,65621449917347215220,132536
1702671460,160397400,100000000,1498194820530,67317646160547215220,224986
1702671503,160397500,100000000,1191410782738,68563145610783310122,525265
1702671550,160397600,100000000,1191410782738,70123588728883310122,219513
1702671592,160397700,100000000,1191410782738,71555550108783310122,66268
1702671637,160397800,100000000,1191410782738,73183265046383310122,46924
1702671685,160397900,100000000,1191410782738,74894359676583310122,757942
1702671730,160398000,100000000,1191410782738,76575202003783310122,66268
1702671778,160398100,100000000,1191410782738,78283780374083310122,332704
1702671818,160398200,100000000,1191410782738,79776761049583310122,132536
1702671860,160398300,100000000,936713074530,81163334830773670874,88228
1702671899,160398400,100000000,936713074530,82712748174673670874,126315
1702671947,160398500,100000000,936713074530,84039373681073670874,66268
1702671991,160398600,100000000,936713074530,85277723347873670874,66268
1702672047,160398700,100000000,936713074530,86415477524773670874,297472
1702672103,160398800,100000000,936713074530,87551133463573670874,38486
1702672181,160398900,100000000,936713074530,88793439805873670874,66268
1702672232,160399000,100000000,762381287678,89765358322726467762,645880
1702672265,160399100,100000000,762381287678,92245378547726467762,67295
1702672303,160399200,100000000,762381287678,95146708969126467762,434839
1702672339,160399300,100000000,762381287678,97440220236026467762,489294
1702672385,160399400,100000000,762381287678,99494392572126467762,182200
1702672420,160399500,100000000,762381287678,101149162497826467762,89433
1702672462,160399600,100000000,762381287678,103010739023426467762,360367
1702672509,160399700,100000000,762381287678,104321620099526467762,104370
1702672562,160399800,100000000,762381287678,105227451046926467762,577944
1702672620,160399900,100000000,464760855082,105923770040359021938,1339761
1702672646,160400000,100000000,464760855082,106464015486059021938,415918
1702672689,160400100,100000000,464760855082,106937781542359021938,432341
1702672730,160400200,100000000,464760855082,107431870661459021938,293944
1702672776,160400300,100000000,464760855082,107949822461559021938,215210
1702672823,160400400,100000000,464760855082,108478407990059021938,260248
1702672857,160400500,100000000,464760855082,108926363086559021938,605071
1702672898,160400600,100000000,464760855082,109436871277159021938,66268
1702672939,160400700,100000000,464760855082,109954518193959021938,53697
1702672980,160400800,100000000,464760855082,110389593839559021938,1244284
1702673011,160400900,100000000,346924087013,110583532311156951330,172143
1702673052,160401000,100000000,346924087013,110940991783656951330,185893
1702673093,160401100,100000000,346924087013,111306361125156951330,88228
1702673126,160401200,100000000,346924087013,111641029072256951330,109203
1702673161,160401300,100000000,346924087013,111972583029556951330,910568
1702673199,160401400,100000000,346924087013,112368265209356951330,1031902
1702673240,160401500,100000000,346924087013,112720551349656951330,82007
1702673275,160401600,100000000,346924087013,112899952724656951330,1023323
1702673308,160401700,100000000,346924087013,113104632375556951330,441090
1702673348,160401800,100000000,346924087013,113470506836756951330,66268
1702673381,160401900,100000000,346924087013,113812512919356951330,328469
1702673414,160402000,100000000,249934130563,113867882844757952260,411154
1702673454,160402100,100000000,249934130563,114138615488457952260,1692770
1702673486,160402200,100000000,249934130563,114373937463657952260,800978
1702673520,160402300,100000000,249934130563,114634712730257952260,341732
1702673557,160402400,100000000,249934130563,114886506364557952260,984745
1702673590,160402500,100000000,249934130563,115158758602657952260,131512
1702673627,160402600,100000000,249934130563,115415123031357952260,149644
1702673671,160402700,100000000,249934130563,115741065123857952260,334273
1702673708,160402800,100000000,249934130563,116025230227357952260,153268
1702673744,160402900,100000000,249934130563,116324527339757952260,354110
1702673775,160403000,100000000,162396046033,116373821535868295260,432222
1702673803,160403100,100000000,162396046033,116572828137768295260,174306
1702673836,160403200,100000000,162396046033,116741091218768295260,434426
1702673878,160403300,100000000,162396046033,116891825923668295260,21960
1702673905,160403400,100000000,162396046033,116976635629368295260,212708
1702673942,160403500,100000000,162396046033,117096832081768295260,246555
1702673982,160403600,100000000,162396046033,117220559674168295260,178728
1702674014,160403700,100000000,162396046033,117364925851568295260,276968
1702674040,160403800,100000000,162396046033,117496684900468295260,4162567
1702674067,160403900,100000000,162396046033,117607225931268295260,193899
1702674093,160404000,100000000,162396046033,117809041331968295260,207740
1702674119,160404100,100000000,162396046033,117912559059868295260,79683
1702674149,160404200,100000000,95537015854,117706566199428793988,641485
1702674175,160404300,100000000,95537015854,117827629165028793988,54175
1702674203,160404400,100000000,95537015854,117923137130828793988,3193392
1702674233,160404500,100000000,95537015854,118021208544328793988,312521
1702674262,160404600,100000000,95537015854,118112485367128793988,2238256
1702674291,160404700,100000000,95537015854,118176638849128793988,87534
1702674317,160404800,100000000,95537015854,118291001998028793988,1358913
1702674343,160404900,100000000,95537015854,118448187128528793988,1221927
1702674373,160405000,100000000,95537015854,118540621093328793988,409615
1702674399,160405100,100000000,95537015854,118615892015728793988,554583
1702674424,160405200,100000000,95537015854,118689859055328793988,366901
1702674454,160405300,100000000,95537015854,118745542605828793988,241632
1702674485,160405400,100000000,95537015854,118804465244028793988,877660
1702674513,160405500,100000000,95537015854,118880086222928793988,423440
1702674539,160405600,100000000,35300095543,118643257240826680488,1009263
1702674567,160405700,100000000,35300095543,118754845622326680488,330290
1702674594,160405800,100000000,35300095543,118849998849126680488,21960
1702674620,160405900,100000000,35300095543,118963671349226680488,11818447
1702674646,160406000,100000000,35300095543,119061145346026680488,9257346
1702674674,160406100,100000000,35300095543,119155433863626680488,218027
1702674701,160406200,100000000,35300095543,119246254500726680488,83062
1702674727,160406300,100000000,35300095543,119356679959326680488,6935438
1702674755,160406400,100000000,35300095543,119455144050726680488,7305002
1702674781,160406500,100000000,35300095543,119545578926426680488,4708475
1702674807,160406600,100000000,35300095543,119644843342426680488,11289760
1702674834,160406700,100000000,35300095543,119740262026326680488,1082838
1702674860,160406800,100000000,35300095543,119842946878726680488,1252389
1702674886,160406900,100000000,35300095543,119942106243526680488,21000
1702674912,160407000,100000000,35300095543,120045088184226680488,12467107
1702674935,160407100,100000000,1215555572,119610307538057165544,6498853
1702674960,160407200,100000000,1215555572,119615445208557165544,9937870
1702674986,160407300,100000000,1215555572,119619917014657165544,1797063
1702675011,160407400,100000000,1215555572,119624283098157165544,702278
