delay,timestamp
1200,1668405600
1207,1668409200
1205,1668412800
1229,1668416400
1252,1668420000
1201,1668423600
1208,1668427200
1218,1668430800
1208,1668434400
1219,1668438000
1210,1668441600
1246,1668445200
1243,1668448800
1234,1668452400
1240,1668456000
1240,1668459600
1257,1668463200
1191,1668466800
1230,1668470400
1202,1668474000
1224,1668477600
1296,1668481200
1219,1668484800
1214,1668488400
1285,1668492000
1227,1668495600
1216,1668499200
1216,1668502800
1238,1668506400
1236,1668510000
1212,1668513600
1185,1668517200
1204,1668520800
1219,1668524400
1202,1668528000
1221,1668531600
1256,1668535200
1252,1668538800
1249,1668542400
1241,1668546000
1260,1668549600
1286,1668553200
1248,1668556800
1281,1668560400
1280,1668564000
1246,1668567600
1281,1668571200
1272,1668574800
1238,1668578400
1265,1668582000
1222,1668585600
1216,1668589200
1217,1668592800
1229,1668596400
1222,1668600000
1200,1668603600
1232,1668607200
1222,1668610800
1214,1668614400
1220,1668618000
1306,1668621600
1217,1668625200
1232,1668628800
1244,1668632400
1242,1668636000
1240,1668639600
1291,1668643200
1286,1668646800
1258,1668650400
1248,1668654000
1249,1668657600
1220,1668661200
1190,1668664800
1233,1668668400
1217,1668672000
1245,1668675600
1224,1668679200
1206,1668682800
1219,1668686400
1186,1668690000
1214,1668693600
1195,1668697200
1239,1668700800
1498,1668704400
1270,1668708000
1268,1668711600
1240,1668715200
1266,1668718800
1313,1668722400
1329,1668726000
1305,1668729600
1273,1668733200
1278,1668736800
1276,1668740400
1255,1668744000
1245,1668747600
1281,1668751200
1245,1668754800
1246,1668758400
1237,1668762000
1213,1668765600
1246,1668769200
1249,1668772800
1254,1668776400
1213,1668780000
1233,1668783600
1228,1668787200
1232,1668790800
1257,1668794400
1242,1668798000
1258,1668801600
1234,1668805200
1302,1668808800
1294,1668812400
1278,1668816000
1260,1668819600
1224,1668823200
1236,1668826800
1272,1668830400
1248,1668834000
1241,1668837600
1244,1668841200
1246,1668844800
1224,1668848400
1241,1668852000
1241,1668855600
1198,1668859200
1206,1668862800
1196,1668866400
1198,1668870000
1225,1668873600
1192,1668877200
1204,1668880800
1249,1668884400
1220,1668888000
1240,1668891600
1250,1668895200
1268,1668898800
1281,1668902400
1209,1668906000
1203,1668909600
1222,1668913200
1240,1668916800
1227,1668920400
1213,1668924000
1221,1668927600
1194,1668931200
1213,1668934800
1208,1668938400
1208,1668942000
1205,1668945600
1220,1668949200
1222,1668952800
1218,1668956400
1206,1668960000
1201,1668963600
1257,1668967200
1218,1668970800
1219,1668974400
1233,1668978000
1200,1668981600
1205,1668985200
1255,1668988800
1232,1668992400
1218,1668996000
1232,1668999600
1212,1669003200
1238,1669006800
1220,1669010400
1214,1669014000
1229,1669017600
1194,1669021200
1206,1669024800
1198,1669028400
1214,1669032000
1220,1669035600
1186,1669039200
1201,1669042800
1193,1669046400
1206,1669050000
1200,1669053600
1224,1669057200
1249,1669060800
1210,1669064400
1200,1669068000
1219,1669071600
1237,1669075200
1225,1669078800
1291,1669082400
1264,1669086000
1242,1669089600
1209,1669093200
1216,1669096800
1231,1669100400
1218,1669104000
1213,1669107600
1231,1669111200
1234,1669114800
1201,1669118400
1210,1669122000
1210,1669125600
1202,1669129200
1226,1669132800
1232,1669136400
1209,1669140000
1216,1669143600
1210,1669147200
1258,1669150800
1208,1669154400
1256,1669158000
1245,1669161600
1230,1669165200
1206,1669168800
1192,1669172400
1219,1669176000
1216,1669179600
1218,1669183200
1225,1669186800
1200,1669190400
1224,1669194000
1233,1669197600
1216,1669201200
1197,1669204800
1221,1669208400
1188,1669212000
1184,1669215600
1164,1669219200
1228,1669222800
1250,1669226400
1236,1669230000
1204,1669233600
1279,1669237200
1276,1669240800
1268,1669244400
1302,1669248000
1206,1669251600
1220,1669255200
1268,1669258800
1288,1669262400
1242,1669266000
1224,1669269600
1215,1669273200
1228,1669276800
1230,1669280400
1227,1669284000
1212,1669287600
1209,1669291200
1222,1669294800
1221,1669298400
1219,1669302000
1221,1669305600
1242,1669309200
1225,1669312800
1273,1669316400
1289,1669320000
1237,1669323600
1324,1669327200
1254,1669330800
1322,1669334400
1242,1669338000
1257,1669341600
1252,1669345200
1238,1669348800
1285,1669352400
1240,1669356000
1239,1669359600
1232,1669363200
1225,1669366800
1248,1669370400
1256,1669374000
1226,1669377600
1215,1669381200
1212,1669384800
1228,1669388400
1260,1669392000
1216,1669395600
1201,1669399200
1241,1669402800
1276,1669406400
1252,1669410000
1281,1669413600
1234,1669417200
1242,1669420800
1258,1669424400
1246,1669428000
1236,1669431600
1194,1669435200
1261,1669438800
1285,1669442400
1251,1669446000
1204,1669449600
1224,1669453200
1227,1669456800
1237,1669460400
1246,1669464000
1221,1669467600
1205,1669471200
1225,1669474800
1236,1669478400
1225,1669482000
1248,1669485600
1265,1669489200
1273,1669492800
1262,1669496400
1289,1669500000
1334,1669503600
1318,1669507200
1274,1669510800
1269,1669514400
1244,1669518000
1264,1669521600
1250,1669525200
1210,1669528800
1243,1669532400
1194,1669536000
1221,1669539600
1191,1669543200
1232,1669546800
1227,1669550400
1257,1669554000
1229,1669557600
1232,1669561200
1240,1669564800
1213,1669568400
1248,1669572000
1285,1669575600
1293,1669579200
1280,1669582800
1304,1669586400
1279,1669590000
1276,1669593600
1224,1669597200
1214,1669600800
1268,1669604400
1206,1669608000
1245,1669611600
1205,1669615200
1234,1669618800
1202,1669622400
1224,1669626000
1246,1669629600
1230,1669633200
1214,1669636800
1244,1669640400
1237,1669644000
1246,1669647600
1230,1669651200
1212,1669654800
1225,1669658400
1225,1669662000
1221,1669665600
1242,1669669200
1261,1669672800
1268,1669676400
1267,1669680000
1269,1669683600
1270,1669687200
1266,1669690800
1232,1669694400
1231,1669698000
1278,1669701600
1238,1669705200
1218,1669708800
1234,1669712400
1224,1669716000
1226,1669719600
1214,1669723200
1224,1669726800
1207,1669730400
1229,1669734000
1212,1669737600
1228,1669741200
1240,1669744800
1192,1669748400
1248,1669752000
1249,1669755600
1218,1669759200
1260,1669762800
1245,1669766400
1230,1669770000
1261,1669773600
1252,1669777200
1230,1669780800
1290,1669784400
1236,1669788000
1242,1669791600
1212,1669795200
1203,1669798800
1216,1669802400
1233,1669806000
1232,1669809600
1209,1669813200
1216,1669816800
1202,1669820400
1208,1669824000
1206,1669827600
1206,1669831200
1216,1669834800
1202,1669838400
1241,1669842000
1297,1669845600
1246,1669849200
1244,1669852800
1258,1669856400
1252,1669860000
1229,1669863600
1286,1669867200
1277,1669870800
1242,1669874400
1233,1669878000
1224,1669881600
1234,1669885200
1226,1669888800
1242,1669892400
1218,1669896000
1224,1669899600
1209,1669903200
1197,1669906800
1218,1669910400
1194,1669914000
1212,1669917600
1193,1669921200
1268,1669924800
1252,1669928400
1252,1669932000
1243,1669935600
1277,1669939200
1257,1669942800
1246,1669946400
1276,1669950000
1255,1669953600
1246,1669957200
1245,1669960800
1227,1669964400
1212,1669968000
1224,1669971600
1224,1669975200
1210,1669978800
1229,1669982400
1242,1669986000
1202,1669989600
1228,1669993200
1254,1669996800
1200,1670000400
1233,1670004000
1242,1670007600
1225,1670011200
1242,1670014800
1226,1670018400
1248,1670022000
1257,1670025600
1278,1670029200
1260,1670032800
1262,1670036400
1242,1670040000
1260,1670043600
1268,1670047200
1214,1670050800
1208,1670054400
1226,1670058000
1230,1670061600
1206,1670065200
1244,1670068800
1225,1670072400
1222,1670076000
1219,1670079600
1237,1670083200
1212,1670086800
1221,1670090400
1230,1670094000
1225,1670097600
1226,1670101200
1258,1670104800
1261,1670108400
1224,1670112000
1347,1670115600
1290,1670119200
1285,1670122800
1270,1670126400
1263,1670130000
1264,1670133600
1230,1670137200
1232,1670140800
1204,1670144400
1245,1670148000
1224,1670151600
1242,1670155200
1226,1670158800
1218,1670162400
1215,1670166000
1206,1670169600
1210,1670173200
1225,1670176800
1205,1670180400
1225,1670184000
1292,1670187600
1289,1670191200
1306,1670194800
1246,1670198400
1264,1670202000
1232,1670205600
1246,1670209200
1286,1670212800
1241,1670216400
1268,1670220000
1234,1670223600
1261,1670227200
1206,1670230800
1256,1670234400
1154,1670238000
1215,1670241600
1232,1670245200
1180,1670248800
1208,1670252400
1212,1670256000
1232,1670259600
1236,1670263200
1217,1670266800
1246,1670270400
1178,1670274000
1234,1670277600
1261,1670281200
1268,1670284800
1222,1670288400
1238,1670292000
1274,1670295600
1270,1670299200
1248,1670302800
1217,1670306400
1238,1670310000
1244,1670313600
1252,1670317200
1191,1670320800
1229,1670324400
1229,1670328000
1209,1670331600
1196,1670335200
1185,1670338800
1198,1670342400
1201,1670346000
1190,1670349600
1193,1670353200
1212,1670356800
1221,1670360400
1264,1670364000
1243,1670367600
1277,1670371200
1236,1670374800
1334,1670378400
1244,1670382000
1250,1670385600
1228,1670389200
1282,1670392800
1185,1670396400
1192,1670400000
1219,1670403600
1238,1670407200
1253,1670410800
1266,1670414400
1228,1670418000
1230,1670421600
1244,1670425200
1225,1670428800
1225,1670432400
1242,1670436000
1258,1670439600
1268,1670443200
1269,1670446800
1204,1670450400
1260,1670454000
1308,1670457600
1298,1670461200
1245,1670464800
1268,1670468400
1263,1670472000
1274,1670475600
1220,1670479200
1258,1670482800
1243,1670486400
1246,1670490000
1261,1670493600
1234,1670497200
1239,1670500800
1189,1670504400
1222,1670508000
1210,1670511600
1218,1670515200
1218,1670518800
1258,1670522400
1213,1670526000
1208,1670529600
1241,1670533200
1304,1670536800
1246,1670540400
1266,1670544000
1289,1670547600
1269,1670551200
1256,1670554800
1234,1670558400
1261,1670562000
1258,1670565600
1228,1670569200
1231,1670572800
1218,1670576400
1226,1670580000
1232,1670583600
1222,1670587200
1220,1670590800
1180,1670594400
1216,1670598000
1140,1670601600
1918,1670605200
1240,1670608800
1184,1670612400
1669,1670616000
1249,1670619600
1289,1670623200
1269,1670626800
1317,1670630400
1246,1670634000
1263,1670637600
1272,1670641200
1228,1670644800
1265,1670648400
1252,1670652000
1262,1670655600
1252,1670659200
1221,1670662800
1246,1670666400
1225,1670670000
1197,1670673600
1220,1670677200
1256,1670680800
1236,1670684400
1222,1670688000
1254,1670691600
1233,1670695200
1218,1670698800
1287,1670702400
1237,1670706000
1325,1670709600
1246,1670713200
1219,1670716800
1335,1670720400
1267,1670724000
1336,1670727600
1318,1670731200
1285,1670734800
1286,1670738400
1256,1670742000
1264,1670745600
1244,1670749200
1261,1670752800
1237,1670756400
1282,1670760000
1261,1670763600
1242,1670767200
1250,1670770800
1250,1670774400
1221,1670778000
1224,1670781600
1237,1670785200
1261,1670788800
1309,1670792400
1288,1670796000
1356,1670799600
1278,1670803200
1293,1670806800
1260,1670810400
1257,1670814000
1239,1670817600
1273,1670821200
1222,1670824800
1196,1670828400
1228,1670832000
1198,1670835600
1206,1670839200
1202,1670842800
1196,1670846400
1236,1670850000
1194,1670853600
1189,1670857200
1228,1670860800
1206,1670864400
1268,1670868000
1277,1670871600
1239,1670875200
1246,1670878800
1241,1670882400
1280,1670886000
1284,1670889600
1270,1670893200
1243,1670896800
1252,1670900400
1237,1670904000
1257,1670907600
1261,1670911200
1243,1670914800
1225,1670918400
1185,1670922000
1210,1670925600
1212,1670929200
1216,1670932800
1226,1670936400
1176,1670940000
1221,1670943600
1220,1670947200
1229,1670950800
1237,1670954400
1294,1670958000
1250,1670961600
1273,1670965200
1266,1670968800
1285,1670972400
1270,1670976000
1296,1670979600
1254,1670983200
1208,1670986800
1262,1670990400
1261,1670994000
1249,1670997600
1232,1671001200
1216,1671004800
1212,1671008400
1206,1671012000
1228,1671015600
1195,1671019200
1198,1671022800
1206,1671026400
1228,1671030000
1225,1671033600
1217,1671037200
1244,1671040800
1201,1671044400
1244,1671048000
1272,1671051600
1257,1671055200
1255,1671058800
1285,1671062400
1221,1671066000
1236,1671069600
1204,1671073200
1245,1671076800
1227,1671080400
1261,1671084000
1189,1671087600
1214,1671091200
1198,1671094800
1243,1671098400
1214,1671102000
1206,1671105600
1220,1671109200
1224,1671112800
1231,1671116400
1209,1671120000
1245,1671123600
1240,1671127200
1261,1671130800
1233,1671134400
1233,1671138000
1272,1671141600
1344,1671145200
1344,1671148800
1300,1671152400
1276,1671156000
1249,1671159600
1258,1671163200
1273,1671166800
1230,1671170400
1270,1671174000
1227,1671177600
1210,1671181200
1220,1671184800
1218,1671188400
1219,1671192000
1225,1671195600
1220,1671199200
1244,1671202800
1217,1671206400
1244,1671210000
1232,1671213600
1206,1671217200
1222,1671220800
1261,1671224400
1273,1671228000
1196,1671231600
1250,1671235200
1172,1671238800
1255,1671242400
1277,1671246000
1277,1671249600
1296,1671253200
1229,1671256800
1207,1671260400
1197,1671264000
1229,1671267600
1263,1671271200
1210,1671274800
1218,1671278400
1216,1671282000
1236,1671285600
1238,1671289200
1228,1671292800
1250,1671296400
1245,1671300000
1262,1671303600
1305,1671307200
1270,1671310800
1260,1671314400
1218,1671318000
1350,1671321600
1335,1671325200
1418,1671328800
1302,1671332400
1221,1671336000
1287,1671339600
1265,1671343200
1308,1671346800
1248,1671350400
1202,1671354000
1192,1671357600
1273,1671361200
1251,1671364800
1208,1671368400
1232,1671372000
1261,1671375600
1297,1671379200
1321,1671382800
1209,1671386400
1293,1671390000
1266,1671393600
1296,1671397200
1351,1671400800
1453,1671404400
1294,1671408000
1312,1671411600
1327,1671415200
1256,1671418800
1273,1671422400
1270,1671426000
1278,1671429600
1285,1671433200
1220,1671436800
1206,1671440400
1219,1671444000
1270,1671447600
1266,1671451200
1244,1671454800
1220,1671458400
1288,1671462000
1236,1671465600
1249,1671469200
1220,1671472800
1261,1671476400
1268,1671480000
1300,1671483600
1293,1671487200
1254,1671490800
1322,1671494400
1264,1671498000
1248,1671501600
1228,1671505200
1248,1671508800
1286,1671512400
1254,1671516000
1227,1671519600
1229,1671523200
1212,1671526800
1263,1671530400
1261,1671534000
1244,1671537600
1208,1671541200
1234,1671544800
1200,1671548400
1197,1671552000
1197,1671555600
1233,1671559200
1236,1671562800
1262,1671566400
1258,1671570000
1297,1671573600
1320,1671577200
1281,1671580800
1274,1671584400
1221,1671588000
1244,1671591600
1286,1671595200
1287,1671598800
1304,1671602400
1243,1671606000
1201,1671609600
1220,1671613200
1234,1671616800
1216,1671620400
1203,1671624000
1241,1671627600
1237,1671631200
1237,1671634800
1272,1671638400
1264,1671642000
1236,1671645600
1286,1671649200
1301,1671652800
1287,1671656400
1229,1671660000
1322,1671663600
1402,1671667200
1328,1671670800
1338,1671674400
1326,1671678000
1280,1671681600
1257,1671685200
1276,1671688800
1242,1671692400
1225,1671696000
1214,1671699600
1240,1671703200
1226,1671706800
1239,1671710400
1206,1671714000
1194,1671717600
1212,1671721200
1165,1671724800
1212,1671728400
1254,1671732000
1248,1671735600
1205,1671739200
1263,1671742800
1249,1671746400
1252,1671750000
1277,1671753600
1266,1671757200
1224,1671760800
1234,1671764400
1258,1671768000
1275,1671771600
1214,1671775200
1218,1671778800
1228,1671782400
1230,1671786000
1179,1671789600
1270,1671793200
1201,1671796800
1215,1671800400
1253,1671804000
1260,1671807600
1257,1671811200
1256,1671814800
1213,1671818400
1280,1671822000
1288,1671825600
1244,1671829200
1324,1671832800
1210,1671836400
1413,1671840000
1381,1671843600
1338,1671847200
1305,1671850800
1217,1671854400
1268,1671858000
1198,1671861600
1254,1671865200
1273,1671868800
1244,1671872400
1177,1671876000
1189,1671879600
1218,1671883200
1222,1671886800
1188,1671890400
1238,1671894000
1221,1671897600
1206,1671901200
1209,1671904800
1249,1671908400
1278,1671912000
1258,1671915600
1230,1671919200
1237,1671922800
1390,1671926400
1382,1671930000
1274,1671933600
1237,1671937200
1242,1671940800
1256,1671944400
1256,1671948000
1224,1671951600
1239,1671955200
1228,1671958800
1196,1671962400
1264,1671966000
1220,1671969600
1237,1671973200
1216,1671976800
1220,1671980400
1218,1671984000
1258,1671987600
1254,1671991200
1254,1671994800
1265,1671998400
1304,1672002000
1310,1672005600
1342,1672009200
1429,1672012800
1287,1672016400
1262,1672020000
1294,1672023600
1266,1672027200
1222,1672030800
1246,1672034400
1250,1672038000
1220,1672041600
1201,1672045200
1238,1672048800
1242,1672052400
1212,1672056000
1216,1672059600
1236,1672063200
1198,1672066800
1216,1672070400
1269,1672074000
1309,1672077600
1228,1672081200
1256,1672084800
1268,1672088400
1342,1672092000
1293,1672095600
1292,1672099200
1161,1672102800
1246,1672106400
1258,1672110000
1212,1672113600
1230,1672117200
1292,1672120800
1240,1672124400
1240,1672128000
1240,1672131600
1219,1672135200
1268,1672138800
1229,1672142400
1250,1672146000
1260,1672149600
1250,1672153200
1242,1672156800
1276,1672160400
1234,1672164000
1258,1672167600
1254,1672171200
1348,1672174800
1425,1672178400
1278,1672182000
1361,1672185600
1326,1672189200
1288,1672192800
1267,1672196400
1248,1672200000
1234,1672203600
1196,1672207200
1234,1672210800
1222,1672214400
1196,1672218000
1256,1672221600
1262,1672225200
1232,1672228800
1216,1672232400
1234,1672236000
1220,1672239600
1240,1672243200
1210,1672246800
1312,1672250400
1341,1672254000
1290,1672257600
1257,1672261200
1314,1672264800
1394,1672268400
1428,1672272000
1416,1672275600
1226,1672279200
1321,1672282800
1257,1672286400
1276,1672290000
1228,1672293600
1220,1672297200
1230,1672300800
1244,1672304400
1249,1672308000
1294,1672311600
1261,1672315200
1288,1672318800
1207,1672322400
1273,1672326000
1250,1672329600
1288,1672333200
1252,1672336800
1254,1672340400
1213,1672344000
1269,1672347600
1250,1672351200
1317,1672354800
1336,1672358400
1361,1672362000
1330,1672365600
1260,1672369200
1318,1672372800
1189,1672376400
1241,1672380000
1209,1672383600
1249,1672387200
1270,1672390800
1262,1672394400
1229,1672398000
1221,1672401600
1253,1672405200
1230,1672408800
1226,1672412400
1245,1672416000
1249,1672419600
1153,1672423200
1198,1672426800
1281,1672430400
1299,1672434000
1298,1672437600
1212,1672441200
1300,1672444800
1288,1672448400
1232,1672452000
1266,1672455600
1234,1672459200
1312,1672462800
1254,1672466400
1292,1672470000
1201,1672473600
1272,1672477200
1232,1672480800
1233,1672484400
1242,1672488000
1213,1672491600
1258,1672495200
1218,1672498800
1273,1672502400
1304,1672506000
1262,1672509600
1360,1672513200
1390,1672516800
1466,1672520400
1371,1672524000
1466,1672527600
1490,1672531200
1388,1672534800
1421,1672538400
1359,1672542000
1347,1672545600
1338,1672549200
1311,1672552800
1325,1672556400
1357,1672560000
1321,1672563600
1234,1672567200
1300,1672570800
1197,1672574400
1268,1672578000
1292,1672581600
1317,1672585200
1389,1672588800
1310,1672592400
1338,1672596000
1216,1672599600
1279,1672603200
1350,1672606800
1402,1672610400
1500,1672614000
1328,1672617600
1405,1672621200
1353,1672624800
1328,1672628400
1384,1672632000
1304,1672635600
1212,1672639200
1268,1672642800
1233,1672646400
1269,1672650000
1230,1672653600
1190,1672657200
1248,1672660800
1270,1672664400
1257,1672668000
1218,1672671600
1277,1672675200
1280,1672678800
1270,1672682400
1226,1672686000
1221,1672689600
1239,1672693200
1302,1672696800
1304,1672700400
1387,1672704000
1238,1672707600
1238,1672711200
1216,1672714800
1265,1672718400
1258,1672722000
1240,1672725600
1254,1672729200
1167,1672732800
1274,1672736400
1249,1672740000
1244,1672743600
1244,1672747200
1225,1672750800
1184,1672754400
1221,1672758000
1218,1672761600
1158,1672765200
1214,1672768800
1216,1672772400
1242,1672776000
1256,1672779600
1221,1672783200
1346,1672786800
1234,1672790400
1238,1672794000
1272,1672797600
1181,1672801200
1218,1672804800
1225,1672808400
1233,1672812000
1209,1672815600
1229,1672819200
1217,1672822800
1252,1672826400
1210,1672830000
1210,1672833600
1202,1672837200
1230,1672840800
1218,1672844400
1214,1672848000
1196,1672851600
1244,1672855200
1260,1672858800
1232,1672862400
1275,1672866000
1275,1672869600
1356,1672873200
1279,1672876800
1266,1672880400
1228,1672884000
1230,1672887600
1279,1672891200
1264,1672894800
1193,1672898400
1252,1672902000
1249,1672905600
1233,1672909200
1232,1672912800
1205,1672916400
1215,1672920000
1228,1672923600
1176,1672927200
1246,1672930800
1202,1672934400
1246,1672938000
1249,1672941600
1414,1672945200
1288,1672948800
1314,1672952400
1321,1672956000
1386,1672959600
1447,1672963200
1393,1672966800
1192,1672970400
1276,1672974000
1377,1672977600
1234,1672981200
1284,1672984800
1256,1672988400
1200,1672992000
1236,1672995600
1252,1672999200
1221,1673002800
1249,1673006400
1218,1673010000
1273,1673013600
1232,1673017200
1214,1673020800
1201,1673024400
1206,1673028000
1249,1673031600
1301,1673035200
1233,1673038800
1278,1673042400
1301,1673046000
1228,1673049600
1246,1673053200
1322,1673056800
1316,1673060400
1209,1673064000
1292,1673067600
1238,1673071200
1250,1673074800
1242,1673078400
1258,1673082000
1249,1673085600
1258,1673089200
1241,1673092800
1248,1673096400
1240,1673100000
1242,1673103600
1249,1673107200
1285,1673110800
1220,1673114400
1277,1673118000
1328,1673121600
1280,1673125200
1332,1673128800
1443,1673132400
1424,1673136000
1342,1673139600
1233,1673143200
1273,1673146800
1198,1673150400
1253,1673154000
1205,1673157600
1209,1673161200
1246,1673164800
1256,1673168400
1254,1673172000
1237,1673175600
1254,1673179200
1224,1673182800
1266,1673186400
1202,1673190000
1261,1673193600
1274,1673197200
1212,1673200800
1318,1673204400
1245,1673208000
1358,1673211600
1333,1673215200
1203,1673218800
1277,1673222400
1262,1673226000
1213,1673229600
1261,1673233200
1250,1673236800
1242,1673240400
1250,1673244000
1250,1673247600
1255,1673251200
1252,1673254800
1240,1673258400
1233,1673262000
1254,1673265600
1226,1673269200
1208,1673272800
1196,1673276400
1200,1673280000
1230,1673283600
1194,1673287200
1237,1673290800
1177,1673294400
1210,1673298000
1232,1673301600
1265,1673305200
1273,1673308800
1278,1673312400
1234,1673316000
1234,1673319600
1254,1673323200
1293,1673326800
1208,1673330400
1226,1673334000
1226,1673337600
1228,1673341200
1214,1673344800
1217,1673348400
1244,1673352000
1233,1673355600
1210,1673359200
1206,1673362800
1228,1673366400
1256,1673370000
1190,1673373600
1237,1673377200
1230,1673380800
1261,1673384400
1258,1673388000
1276,1673391600
1276,1673395200
1202,1673398800
1226,1673402400
1253,1673406000
1222,1673409600
1244,1673413200
1226,1673416800
1278,1673420400
1249,1673424000
1284,1673427600
1263,1673431200
1233,1673434800
1219,1673438400
1237,1673442000
1220,1673445600
1176,1673449200
1212,1673452800
1196,1673456400
1221,1673460000
1214,1673463600
1201,1673467200
1263,1673470800
1236,1673474400
1214,1673478000
1200,1673481600
1219,1673485200
1214,1673488800
1228,1673492400
1276,1673496000
1222,1673499600
1248,1673503200
1280,1673506800
1254,1673510400
1248,1673514000
1215,1673517600
1245,1673521200
1244,1673524800
1200,1673528400
1205,1673532000
1221,1673535600
1218,1673539200
1212,1673542800
1228,1673546400
1250,1673550000
1204,1673553600
1227,1673557200
1254,1673560800
1335,1673564400
1196,1673568000
1325,1673571600
1306,1673575200
1266,1673578800
1241,1673582400
1264,1673586000
1242,1673589600
1289,1673593200
1228,1673596800
1236,1673600400
1246,1673604000
1277,1673607600
1245,1673611200
1227,1673614800
1197,1673618400
1221,1673622000
1254,1673625600
1203,1673629200
1213,1673632800
1202,1673636400
1202,1673640000
1218,1673643600
1253,1673647200
1207,1673650800
1293,1673654400
1182,1673658000
1225,1673661600
1254,1673665200
1228,1673668800
1224,1673672400
1181,1673676000
1196,1673679600
1194,1673683200
1214,1673686800
1208,1673690400
1222,1673694000
1202,1673697600
1206,1673701200
1213,1673704800
1212,1673708400
1234,1673712000
1228,1673715600
1242,1673719200
1274,1673722800
1243,1673726400
1213,1673730000
1280,1673733600
1282,1673737200
1254,1673740800
1232,1673744400
1257,1673748000
1230,1673751600
1321,1673755200
1218,1673758800
1287,1673762400
1266,1673766000
1254,1673769600
1231,1673773200
1234,1673776800
1180,1673780400
1213,1673784000
1188,1673787600
1210,1673791200
1200,1673794800
1230,1673798400
1236,1673802000
1212,1673805600
1249,1673809200
1234,1673812800
1354,1673816400
1201,1673820000
1272,1673823600
1297,1673827200
1244,1673830800
1239,1673834400
1286,1673838000
1254,1673841600
1226,1673845200
1212,1673848800
1222,1673852400
1214,1673856000
1258,1673859600
1254,1673863200
1208,1673866800
1266,1673870400
1246,1673874000
1194,1673877600
1202,1673881200
1250,1673884800
1226,1673888400
1266,1673892000
1222,1673895600
1213,1673899200
1288,1673902800
1238,1673906400
1350,1673910000
1221,1673913600
1266,1673917200
1273,1673920800
1236,1673924400
1192,1673928000
1302,1673931600
1265,1673935200
1248,1673938800
1233,1673942400
1227,1673946000
1312,1673949600
1244,1673953200
1214,1673956800
1214,1673960400
1213,1673964000
1215,1673967600
1200,1673971200
1261,1673974800
1246,1673978400
1302,1673982000
1254,1673985600
1288,1673989200
1304,1673992800
1226,1673996400
1290,1674000000
1364,1674003600
1232,1674007200
1308,1674010800
1282,1674014400
1332,1674018000
1176,1674021600
1242,1674025200
1239,1674028800
1218,1674032400
1237,1674036000
1234,1674039600
1230,1674043200
1237,1674046800
1209,1674050400
1225,1674054000
1202,1674057600
1230,1674061200
1206,1674064800
1272,1674068400
1250,1674072000
1253,1674075600
1244,1674079200
1308,1674082800
1323,1674086400
1324,1674090000
1216,1674093600
1321,1674097200
1275,1674100800
1273,1674104400
1318,1674108000
1278,1674111600
1280,1674115200
1237,1674118800
1239,1674122400
1237,1674126000
1232,1674129600
1249,1674133200
1266,1674136800
1200,1674140400
1248,1674144000
1230,1674147600
1252,1674151200
1269,1674154800
1249,1674158400
1303,1674162000
1273,1674165600
1273,1674169200
1221,1674172800
1276,1674176400
1300,1674180000
1298,1674183600
1301,1674187200
1265,1674190800
1302,1674194400
1260,1674198000
1296,1674201600
1273,1674205200
1280,1674208800
1222,1674212400
1215,1674216000
1221,1674219600
1236,1674223200
1254,1674226800
1248,1674230400
1232,1674234000
1282,1674237600
1304,1674241200
1220,1674244800
1249,1674248400
1254,1674252000
1220,1674255600
1210,1674259200
1286,1674262800
1273,1674266400
1288,1674270000
1240,1674273600
1325,1674277200
1304,1674280800
1261,1674284400
1254,1674288000
1298,1674291600
1233,1674295200
1214,1674298800
1254,1674302400
1245,1674306000
1240,1674309600
1227,1674313200
1256,1674316800
1245,1674320400
1215,1674324000
1274,1674327600
1248,1674331200
1286,1674334800
1221,1674338400
1209,1674342000
1276,1674345600
1266,1674349200
1207,1674352800
1277,1674356400
1288,1674360000
1278,1674363600
1217,1674367200
1278,1674370800
1265,1674374400
1252,1674378000
1238,1674381600
1249,1674385200
1254,1674388800
1276,1674392400
1221,1674396000
1228,1674399600
1236,1674403200
1212,1674406800
1234,1674410400
1264,1674414000
1188,1674417600
1217,1674421200
1293,1674424800
1318,1674428400
1286,1674432000
1254,1674435600
1282,1674439200
1196,1674442800
1281,1674446400
1300,1674450000
1363,1674453600
1267,1674457200
1302,1674460800
1264,1674464400
1237,1674468000
1276,1674471600
1227,1674475200
1264,1674478800
1184,1674482400
1222,1674486000
1245,1674489600
1227,1674493200
1254,1674496800
1228,1674500400
1257,1674504000
1254,1674507600
1265,1674511200
1207,1674514800
1232,1674518400
1316,1674522000
1270,1674525600
1276,1674529200
1257,1674532800
1268,1674536400
1273,1674540000
1261,1674543600
1258,1674547200
1222,1674550800
1256,1674554400
1286,1674558000
1225,1674561600
1251,1674565200
1233,1674568800
2700,1674572400
4196,1674576000
1233,1674579600
1206,1674583200
1236,1674586800
1208,1674590400
1225,1674594000
1230,1674597600
1205,1674601200
1282,1674604800
1218,1674608400
1278,1674612000
1292,1674615600
1252,1674619200
1265,1674622800
1239,1674626400
1264,1674630000
1273,1674633600
1257,1674637200
1249,1674640800
1260,1674644400
1226,1674648000
1262,1674651600
1200,1674655200
1224,1674658800
1236,1674662400
1190,1674666000
1249,1674669600
1253,1674673200
1317,1674676800
1196,1674680400
1241,1674684000
1213,1674687600
1258,1674691200
1184,1674694800
1205,1674698400
